TranDate,Sum of Amount
18/05/2022,52.63
18/05/2022,115.58
18/05/2022,451.2
18/05/2022,90.99
18/05/2022,3.38
18/05/2022,21.74
18/05/2022,59.57
18/05/2022,787.14
18/05/2022,11.2
18/05/2022,402.54
18/05/2022,0.5
18/05/2022,124.85
18/05/2022,907.63
18/05/2022,870.09
18/05/2022,48.42
18/05/2022,10.37
18/05/2022,8.8
18/05/2022,395.7
18/05/2022,68.42
18/05/2022,111.12
18/05/2022,4.68
18/05/2022,57.66
18/05/2022,493.92
18/05/2022,118.2
19/05/2022,35.64
19/05/2022,55.13
19/05/2022,111.78
19/05/2022,2.2
19/05/2022,37.42
19/05/2022,128.65
19/05/2022,73.36
19/05/2022,"4,192.30"
19/05/2022,689.76
19/05/2022,88.03
19/05/2022,70.47
19/05/2022,40.09
19/05/2022,50.16
19/05/2022,620.4
19/05/2022,633.9
19/05/2022,7.21
19/05/2022,28.51
19/05/2022,337.26
19/05/2022,524.79
19/05/2022,135.51
19/05/2022,193.95
19/05/2022,3.07
19/05/2022,"1,581.30"
19/05/2022,7.87
19/05/2022,35.61
19/05/2022,493.56
19/05/2022,"2,359.27"
19/05/2022,9.45
19/05/2022,322.03
19/05/2022,1.16
19/05/2022,39.74
19/05/2022,26.38
19/05/2022,1.96
19/05/2022,11.8
19/05/2022,468.22
19/05/2022,163.02
19/05/2022,147.74
19/05/2022,84.4
19/05/2022,9.44
19/05/2022,31.03
19/05/2022,2.03
19/05/2022,474.31
19/05/2022,"1,108.03"
19/05/2022,2.23
19/05/2022,439.92
19/05/2022,1.2
19/05/2022,179.42
19/05/2022,57.23
19/05/2022,1.63
19/05/2022,47.18
19/05/2022,246.42
19/05/2022,20.88
19/05/2022,9.43
19/05/2022,540.26
20/05/2022,377.24
20/05/2022,5.64
20/05/2022,11.37
20/05/2022,263.49
20/05/2022,192.63
20/05/2022,7.15
20/05/2022,327.47
20/05/2022,52.85
20/05/2022,38.35
20/05/2022,472.41
20/05/2022,121.37
20/05/2022,92.49
20/05/2022,130.18
20/05/2022,26.64
20/05/2022,243.69
20/05/2022,75.05
20/05/2022,34.06
20/05/2022,420.41
20/05/2022,5.91
20/05/2022,142.94
20/05/2022,828.66
20/05/2022,224.86
20/05/2022,1.03
20/05/2022,39.71
20/05/2022,14.79
20/05/2022,4.19
20/05/2022,87.94
20/05/2022,91.78
20/05/2022,37.25
20/05/2022,335.45
20/05/2022,1.13
20/05/2022,388.07
20/05/2022,"1,049.53"
20/05/2022,1.69
20/05/2022,145.46
20/05/2022,197.27
20/05/2022,193.95
20/05/2022,116.95
20/05/2022,104.04
20/05/2022,444.51
20/05/2022,1.49
20/05/2022,3.36
20/05/2022,13.95
20/05/2022,327.99
20/05/2022,3.36
20/05/2022,65.08
20/05/2022,4.5
20/05/2022,4.43
20/05/2022,134.49
20/05/2022,150.57
20/05/2022,271.75
20/05/2022,1.69
20/05/2022,32.51
20/05/2022,2.73
21/05/2022,574.92
21/05/2022,98.63
21/05/2022,3.36
21/05/2022,10.23
21/05/2022,36.08
21/05/2022,372.9
21/05/2022,247.59
21/05/2022,"3,062.11"
21/05/2022,58.15
21/05/2022,13.18
21/05/2022,20.58
21/05/2022,64.06
21/05/2022,220.83
21/05/2022,155.33
21/05/2022,51.11
21/05/2022,166.95
21/05/2022,66.74
21/05/2022,93.58
21/05/2022,173.53
21/05/2022,1.5
21/05/2022,77.39
21/05/2022,224.8
21/05/2022,239.14
21/05/2022,116.96
21/05/2022,156.18
21/05/2022,62
21/05/2022,396.93
21/05/2022,188.29
21/05/2022,64.6
21/05/2022,357.81
21/05/2022,184.87
21/05/2022,4.8
21/05/2022,4.51
21/05/2022,250.52
21/05/2022,47.57
21/05/2022,52.85
21/05/2022,4.92
21/05/2022,117.25
21/05/2022,31.24
21/05/2022,236.51
21/05/2022,354.31
21/05/2022,217.91
21/05/2022,161.62
21/05/2022,202.26
21/05/2022,0.37
21/05/2022,119.3
21/05/2022,446.55
21/05/2022,625.78
21/05/2022,47.11
21/05/2022,24.16
21/05/2022,95.37
21/05/2022,138.69
21/05/2022,65.43
21/05/2022,0.05
21/05/2022,3.6
21/05/2022,17.84
21/05/2022,"3,420.32"
21/05/2022,49.26
21/05/2022,444.71
21/05/2022,544.31
21/05/2022,13.11
21/05/2022,125.27
21/05/2022,3.66
21/05/2022,282.43
21/05/2022,6.86
21/05/2022,13.21
21/05/2022,80.09
21/05/2022,54.83
21/05/2022,149.46
21/05/2022,131.32
21/05/2022,5.59
21/05/2022,2.36
21/05/2022,610.35
21/05/2022,367.9
21/05/2022,408.67
21/05/2022,0.51
21/05/2022,156.21
21/05/2022,393.59
21/05/2022,187.42
21/05/2022,70.16
21/05/2022,75.16
21/05/2022,102.01
21/05/2022,428.07
21/05/2022,1.46
21/05/2022,34.85
21/05/2022,439.67
21/05/2022,12.25
21/05/2022,395.41
21/05/2022,178.29
21/05/2022,341.82
21/05/2022,718.66
21/05/2022,143.68
21/05/2022,11.07
21/05/2022,592.08
21/05/2022,222.52
21/05/2022,18.19
21/05/2022,328.55
21/05/2022,244.2
21/05/2022,59.63
21/05/2022,403.67
21/05/2022,154.05
21/05/2022,110.88
21/05/2022,45.1
21/05/2022,94.58
21/05/2022,47.58
21/05/2022,70.6
21/05/2022,4.5
21/05/2022,6
21/05/2022,0.49
21/05/2022,44.7
21/05/2022,163.11
21/05/2022,449.36
21/05/2022,62.82
21/05/2022,5.4
21/05/2022,65.79
21/05/2022,8.4
21/05/2022,47.82
21/05/2022,"2,243.52"
21/05/2022,3.15
21/05/2022,195.66
21/05/2022,10.49
21/05/2022,699.73
21/05/2022,357.81
21/05/2022,598.74
21/05/2022,154.1
21/05/2022,88
21/05/2022,87.44
21/05/2022,447.26
21/05/2022,239.14
21/05/2022,77.52
21/05/2022,57.23
21/05/2022,269.37
21/05/2022,63.59
21/05/2022,44.02
21/05/2022,550.54
21/05/2022,1.24
21/05/2022,259.9
21/05/2022,360.79
21/05/2022,19.76
21/05/2022,8.37
21/05/2022,16.07
21/05/2022,31.09
21/05/2022,369.85
21/05/2022,33.18
21/05/2022,101.93
21/05/2022,165.62
21/05/2022,61.95
21/05/2022,2.79
21/05/2022,60.06
21/05/2022,150.57
21/05/2022,1.13
21/05/2022,51.04
21/05/2022,184.92
21/05/2022,8.58
21/05/2022,47.66
21/05/2022,150.57
21/05/2022,4.29
21/05/2022,23.17
21/05/2022,291.86
21/05/2022,151.71
21/05/2022,29.49
21/05/2022,68.29
21/05/2022,20.12
21/05/2022,40.21
21/05/2022,126.9
21/05/2022,171.17
21/05/2022,1.9
21/05/2022,248.3
21/05/2022,105.12
21/05/2022,68.06
21/05/2022,625.17
21/05/2022,164.38
21/05/2022,324.5
21/05/2022,227.57
21/05/2022,449.68
21/05/2022,876.77
21/05/2022,329.75
21/05/2022,15
21/05/2022,139.04
21/05/2022,118.33
21/05/2022,80.82
21/05/2022,54.63
21/05/2022,792.38
21/05/2022,98.5
21/05/2022,809.33
21/05/2022,4.61
21/05/2022,105.53
21/05/2022,84.79
21/05/2022,14.8
21/05/2022,"1,965.72"
21/05/2022,5.07
21/05/2022,4.8
21/05/2022,56.54
21/05/2022,70.18
21/05/2022,86.42
21/05/2022,"2,408.20"
22/05/2022,16.34
22/05/2022,12.59
22/05/2022,404.24
22/05/2022,222
22/05/2022,11.09
22/05/2022,237.14
22/05/2022,155.66
22/05/2022,1.83
22/05/2022,74.21
22/05/2022,47.68
22/05/2022,161.82
22/05/2022,2.77
22/05/2022,0.55
22/05/2022,389.15
22/05/2022,518.7
22/05/2022,25.06
22/05/2022,404.99
22/05/2022,"2,858.38"
22/05/2022,115.24
22/05/2022,457.77
22/05/2022,64.12
22/05/2022,11.81
22/05/2022,1.55
22/05/2022,83.24
22/05/2022,7.63
22/05/2022,2.09
22/05/2022,169.46
22/05/2022,7.56
22/05/2022,6.8
22/05/2022,451.2
22/05/2022,100.9
22/05/2022,2.52
22/05/2022,"1,156.46"
22/05/2022,78.51
22/05/2022,30.96
22/05/2022,53.29
22/05/2022,35.34
22/05/2022,42.92
22/05/2022,24.77
22/05/2022,981
22/05/2022,20.88
22/05/2022,75.78
22/05/2022,169.72
22/05/2022,161.62
22/05/2022,466.12
22/05/2022,6.06
22/05/2022,76.03
22/05/2022,1.5
22/05/2022,"2,620.96"
22/05/2022,53.39
22/05/2022,809.33
22/05/2022,308.13
22/05/2022,741.88
22/05/2022,152.04
23/05/2022,345.8
23/05/2022,122.25
23/05/2022,350.38
23/05/2022,116.95
23/05/2022,0.37
23/05/2022,17.97
23/05/2022,8.8
23/05/2022,7.85
23/05/2022,2.66
23/05/2022,47.18
23/05/2022,5.59
23/05/2022,6.15
23/05/2022,0.33
23/05/2022,108.66
23/05/2022,72.84
23/05/2022,231.08
23/05/2022,"3,430.06"
23/05/2022,56.93
23/05/2022,123.29
23/05/2022,144.47
23/05/2022,159.3
23/05/2022,1.41
23/05/2022,29.7
23/05/2022,4.32
23/05/2022,84.42
23/05/2022,2.46
23/05/2022,6.6
23/05/2022,70.33
23/05/2022,200.75
23/05/2022,148.17
23/05/2022,679.13
23/05/2022,100.13
23/05/2022,70.19
23/05/2022,103.16
23/05/2022,338.4
23/05/2022,1.27
23/05/2022,68.89
23/05/2022,80.55
23/05/2022,443.28
23/05/2022,502.98
23/05/2022,40.09
23/05/2022,52.85
23/05/2022,3.25
23/05/2022,79.49
23/05/2022,44.78
23/05/2022,7.51
23/05/2022,4.88
23/05/2022,30.67
23/05/2022,82.56
23/05/2022,117.37
23/05/2022,10.6
23/05/2022,205.41
23/05/2022,52.05
23/05/2022,192.6
24/05/2022,919.34
24/05/2022,5.6
24/05/2022,7.87
24/05/2022,63.16
24/05/2022,14.45
24/05/2022,7.69
24/05/2022,32.46
24/05/2022,14.59
24/05/2022,2.11
24/05/2022,225.95
24/05/2022,40.3
24/05/2022,206.98
24/05/2022,62.57
24/05/2022,70.35
24/05/2022,449.02
24/05/2022,272.89
24/05/2022,7.8
24/05/2022,0.72
24/05/2022,197.62
24/05/2022,91.03
24/05/2022,171.53
24/05/2022,"2,783.73"
24/05/2022,169.2
24/05/2022,688.79
24/05/2022,95.96
24/05/2022,596.35
24/05/2022,5.85
24/05/2022,43.43
24/05/2022,1.11
24/05/2022,1.76
24/05/2022,246
24/05/2022,5.86
24/05/2022,621.49
24/05/2022,91.03
24/05/2022,90.37
24/05/2022,44.73
24/05/2022,10.09
24/05/2022,124.22
24/05/2022,254.56
24/05/2022,426.39
24/05/2022,4.2
24/05/2022,122.38
24/05/2022,93.36
24/05/2022,23.57
24/05/2022,62.98
24/05/2022,10.04
24/05/2022,44.16
24/05/2022,76.21
24/05/2022,40.5
24/05/2022,37.48
24/05/2022,51.67
24/05/2022,37.39
24/05/2022,245.83
24/05/2022,88.61
25/05/2022,140.57
25/05/2022,3.42
25/05/2022,484.76
25/05/2022,7.2
25/05/2022,195.64
25/05/2022,4.48
25/05/2022,27.24
25/05/2022,75.7
25/05/2022,140.34
25/05/2022,76.31
25/05/2022,106.34
25/05/2022,524.79
25/05/2022,177.78
25/05/2022,37.12
25/05/2022,6.29
25/05/2022,211.97
25/05/2022,752
25/05/2022,37.59
25/05/2022,34.85
25/05/2022,96.03
25/05/2022,274.34
25/05/2022,91.7
25/05/2022,4.51
25/05/2022,99.31
25/05/2022,48.11
25/05/2022,205.47
25/05/2022,135.83
25/05/2022,1.52
25/05/2022,190.92
25/05/2022,10.49
25/05/2022,342.36
25/05/2022,917.82
25/05/2022,83.46
25/05/2022,29.52
25/05/2022,296.45
25/05/2022,49.98
25/05/2022,256.76
25/05/2022,28.99
25/05/2022,27.84
25/05/2022,"2,054.56"
25/05/2022,70.18
25/05/2022,62.9
25/05/2022,229.28
25/05/2022,112.94
25/05/2022,61.18
25/05/2022,107.76
25/05/2022,53.82
25/05/2022,12.19
25/05/2022,223.47
25/05/2022,830.05
25/05/2022,7.34
25/05/2022,518.65
25/05/2022,"2,883.55"
25/05/2022,202.28
26/05/2022,55.69
26/05/2022,671.39
26/05/2022,10.08
26/05/2022,97.45
26/05/2022,5.2
26/05/2022,200.27
26/05/2022,404.71
26/05/2022,216.92
26/05/2022,4.06
26/05/2022,82.77
26/05/2022,33.22
26/05/2022,21.43
26/05/2022,4.96
26/05/2022,35.38
26/05/2022,118.53
26/05/2022,6.99
26/05/2022,336.8
26/05/2022,42.89
26/05/2022,74.34
26/05/2022,0.37
26/05/2022,5.4
26/05/2022,"1,313.11"
26/05/2022,71.9
26/05/2022,17.66
26/05/2022,57.02
26/05/2022,454.96
26/05/2022,23.74
26/05/2022,195.66
26/05/2022,64.78
26/05/2022,73.09
26/05/2022,55.87
26/05/2022,"4,692.55"
26/05/2022,97.81
26/05/2022,650.14
26/05/2022,159.07
26/05/2022,372.9
26/05/2022,4.92
26/05/2022,185.83
26/05/2022,965.67
26/05/2022,4.61
26/05/2022,46.56
26/05/2022,116.52
26/05/2022,5.5
26/05/2022,626.17
26/05/2022,3.1
26/05/2022,807.38
26/05/2022,176.96
26/05/2022,297.7
26/05/2022,322.78
26/05/2022,303.57
26/05/2022,6.2
26/05/2022,128.65
26/05/2022,215.5
26/05/2022,44.04
27/05/2022,414.96
27/05/2022,42.89
27/05/2022,180.68
27/05/2022,549.32
27/05/2022,179.6
27/05/2022,131.48
27/05/2022,171.53
27/05/2022,310.2
27/05/2022,45.94
27/05/2022,517.43
27/05/2022,537.68
27/05/2022,47.44
27/05/2022,343.73
27/05/2022,29.27
27/05/2022,84.42
27/05/2022,14.76
27/05/2022,128.17
27/05/2022,501.34
27/05/2022,215.2
27/05/2022,5.88
27/05/2022,129.44
27/05/2022,28.11
27/05/2022,42.89
27/05/2022,22
27/05/2022,66.07
27/05/2022,633.84
27/05/2022,211.89
27/05/2022,708.74
27/05/2022,22.62
27/05/2022,177.78
27/05/2022,78.22
27/05/2022,431.06
27/05/2022,8.49
27/05/2022,4.92
27/05/2022,180.57
27/05/2022,22.28
27/05/2022,35.44
27/05/2022,39.02
27/05/2022,34.54
27/05/2022,58
27/05/2022,7.02
27/05/2022,336.77
27/05/2022,2.06
27/05/2022,19.78
27/05/2022,10.38
27/05/2022,553.28
27/05/2022,116.56
27/05/2022,764.09
27/05/2022,4.8
27/05/2022,3.38
27/05/2022,404.28
27/05/2022,54.82
27/05/2022,45.44
27/05/2022,151.52
28/05/2022,161.62
28/05/2022,"1,109.33"
28/05/2022,191.48
28/05/2022,100.8
28/05/2022,879.46
28/05/2022,41.58
28/05/2022,645.9
28/05/2022,"3,013.36"
28/05/2022,88.25
28/05/2022,591.04
28/05/2022,40.58
28/05/2022,220.09
28/05/2022,606.99
28/05/2022,7.45
28/05/2022,70.02
28/05/2022,22.32
28/05/2022,15
28/05/2022,4.95
28/05/2022,476.32
28/05/2022,16.34
28/05/2022,112.92
28/05/2022,30.67
28/05/2022,31.5
28/05/2022,13.34
28/05/2022,26.1
28/05/2022,80.69
28/05/2022,6.6
28/05/2022,109.23
28/05/2022,0.36
28/05/2022,691.49
28/05/2022,414.96
28/05/2022,16.21
28/05/2022,1.39
28/05/2022,210.23
28/05/2022,32.67
28/05/2022,156.18
28/05/2022,5.24
28/05/2022,311.22
28/05/2022,23.63
28/05/2022,202.03
28/05/2022,4.51
28/05/2022,393.59
28/05/2022,43.69
28/05/2022,163.05
28/05/2022,546.91
28/05/2022,32.1
28/05/2022,24.06
28/05/2022,4.39
28/05/2022,269.6
28/05/2022,102.93
28/05/2022,944.57
28/05/2022,5.45
28/05/2022,8.67
28/05/2022,49.85
28/05/2022,1.88
28/05/2022,4.8
28/05/2022,29.6
28/05/2022,70.76
28/05/2022,273.87
28/05/2022,6.6
28/05/2022,10
28/05/2022,451.2
28/05/2022,133.5
28/05/2022,750.94
28/05/2022,64.71
28/05/2022,601.6
28/05/2022,68.54
28/05/2022,42.4
28/05/2022,60.07
28/05/2022,138.72
28/05/2022,"1,806.15"
28/05/2022,17.82
28/05/2022,0.61
28/05/2022,494.29
28/05/2022,80.82
28/05/2022,50.26
28/05/2022,24.77
28/05/2022,3.7
28/05/2022,187.39
28/05/2022,36.54
28/05/2022,14
28/05/2022,387.01
28/05/2022,190.89
28/05/2022,25.56
28/05/2022,116.74
28/05/2022,28.79
28/05/2022,100.21
28/05/2022,18.12
28/05/2022,96.49
28/05/2022,17.49
28/05/2022,179.33
28/05/2022,93.49
28/05/2022,404.99
28/05/2022,27.32
28/05/2022,121.22
28/05/2022,20
28/05/2022,83.4
28/05/2022,85.01
28/05/2022,78.53
28/05/2022,845.2
28/05/2022,65.6
28/05/2022,111.24
28/05/2022,377.24
28/05/2022,15.4
28/05/2022,152.06
28/05/2022,10.5
28/05/2022,376.6
28/05/2022,67.55
28/05/2022,9.97
28/05/2022,445.49
28/05/2022,4.06
28/05/2022,26.75
28/05/2022,31.32
28/05/2022,44.7
28/05/2022,25.1
28/05/2022,48.25
28/05/2022,519.66
28/05/2022,621.84
28/05/2022,789.6
28/05/2022,207.44
28/05/2022,22.65
28/05/2022,199.8
28/05/2022,128.48
28/05/2022,107.21
28/05/2022,311.12
28/05/2022,36.41
28/05/2022,34.8
28/05/2022,582.16
28/05/2022,144.46
28/05/2022,13.99
28/05/2022,5.03
28/05/2022,289.22
28/05/2022,155.94
28/05/2022,0.59
28/05/2022,115.92
28/05/2022,783.08
28/05/2022,268.36
28/05/2022,45.69
28/05/2022,0.41
28/05/2022,33.48
28/05/2022,219.21
28/05/2022,"1,529.67"
28/05/2022,720.34
28/05/2022,300.95
28/05/2022,1.44
28/05/2022,0.28
28/05/2022,1.65
28/05/2022,86.91
28/05/2022,4.43
28/05/2022,6.61
28/05/2022,710.64
28/05/2022,106.77
28/05/2022,269.68
28/05/2022,101.79
28/05/2022,122.41
28/05/2022,9.63
28/05/2022,47.11
28/05/2022,9.6
28/05/2022,11.55
28/05/2022,54.23
28/05/2022,471.54
28/05/2022,54.83
28/05/2022,134.7
28/05/2022,"1,284.95"
28/05/2022,62.46
28/05/2022,79.9
28/05/2022,2.51
28/05/2022,74.48
28/05/2022,43.04
28/05/2022,334.39
28/05/2022,82.63
28/05/2022,20.43
28/05/2022,6
28/05/2022,72
28/05/2022,19.63
28/05/2022,199.28
28/05/2022,15.75
28/05/2022,41.42
28/05/2022,225.08
28/05/2022,53.46
28/05/2022,841.11
28/05/2022,102.91
28/05/2022,"1,835.61"
28/05/2022,7.34
28/05/2022,7.88
28/05/2022,214.41
28/05/2022,141.22
28/05/2022,150.32
28/05/2022,729.22
28/05/2022,434.79
28/05/2022,42.61
28/05/2022,529.24
28/05/2022,47.78
28/05/2022,282.93
28/05/2022,150.59
28/05/2022,29.13
29/05/2022,190.75
29/05/2022,334.05
29/05/2022,32.5
29/05/2022,89.38
29/05/2022,31.71
29/05/2022,16.61
29/05/2022,0.37
29/05/2022,424.39
29/05/2022,179.36
29/05/2022,5.41
29/05/2022,11.54
29/05/2022,17.33
29/05/2022,484.43
29/05/2022,172.59
29/05/2022,3.96
29/05/2022,117.19
29/05/2022,754.59
29/05/2022,148.58
29/05/2022,61.25
29/05/2022,779.61
29/05/2022,8
29/05/2022,31.95
29/05/2022,8.39
29/05/2022,326.06
29/05/2022,12.32
29/05/2022,41.82
29/05/2022,300.18
29/05/2022,436.62
29/05/2022,77.66
29/05/2022,4.32
29/05/2022,138.02
29/05/2022,58.14
29/05/2022,"2,475.01"
29/05/2022,101.62
29/05/2022,71.54
29/05/2022,190.89
29/05/2022,3.39
29/05/2022,135.04
29/05/2022,48.54
29/05/2022,109.23
29/05/2022,48.05
29/05/2022,406.08
29/05/2022,42.28
29/05/2022,79.47
29/05/2022,285.34
29/05/2022,8.65
29/05/2022,608.94
29/05/2022,1.47
29/05/2022,152.6
29/05/2022,394.87
29/05/2022,2.01
29/05/2022,18.04
29/05/2022,137.57
29/05/2022,57.36
30/05/2022,169.51
30/05/2022,78.95
30/05/2022,12.04
30/05/2022,21.39
30/05/2022,96.98
30/05/2022,30.62
30/05/2022,459.94
30/05/2022,45.52
30/05/2022,23.76
30/05/2022,2.25
30/05/2022,350.34
30/05/2022,103.18
30/05/2022,410.19
30/05/2022,129.94
30/05/2022,60
30/05/2022,88
30/05/2022,8.37
30/05/2022,111.25
30/05/2022,141.16
30/05/2022,69.1
30/05/2022,204.67
30/05/2022,183.41
30/05/2022,2.95
30/05/2022,58.97
30/05/2022,66.87
30/05/2022,176.07
30/05/2022,768.37
30/05/2022,128.98
30/05/2022,307.74
30/05/2022,24.15
30/05/2022,"2,970.01"
30/05/2022,64.77
30/05/2022,184.87
30/05/2022,297.7
30/05/2022,75.6
30/05/2022,"3,199.47"
30/05/2022,59.18
30/05/2022,35.86
30/05/2022,"1,243.36"
30/05/2022,180.63
30/05/2022,106.53
30/05/2022,58.88
30/05/2022,276.97
30/05/2022,134.5
30/05/2022,662.93
30/05/2022,30.67
30/05/2022,"1,357.87"
30/05/2022,82.45
30/05/2022,25.52
30/05/2022,306.18
30/05/2022,362.21
30/05/2022,141.33
30/05/2022,154.05
30/05/2022,3.02
31/05/2022,24.16
31/05/2022,83.63
31/05/2022,305.71
31/05/2022,6.01
31/05/2022,4.22
31/05/2022,128.38
31/05/2022,3.08
31/05/2022,328.01
31/05/2022,497.19
31/05/2022,8.37
31/05/2022,455.62
31/05/2022,125.07
31/05/2022,142.93
31/05/2022,9.02
31/05/2022,404.69
31/05/2022,385.03
31/05/2022,39.6
31/05/2022,24.36
31/05/2022,"1,110.98"
31/05/2022,103.18
31/05/2022,548.4
31/05/2022,158.96
31/05/2022,116.8
31/05/2022,9.2
31/05/2022,194.99
31/05/2022,52.46
31/05/2022,9.01
31/05/2022,206.8
31/05/2022,178.01
31/05/2022,40.43
31/05/2022,532.87
31/05/2022,89.66
31/05/2022,432.21
31/05/2022,40.97
31/05/2022,22.7
31/05/2022,0.44
31/05/2022,5.03
31/05/2022,6.6
31/05/2022,506.24
31/05/2022,7.22
31/05/2022,112.56
31/05/2022,50.06
31/05/2022,87.23
31/05/2022,6.05
31/05/2022,1.84
31/05/2022,65.9
31/05/2022,145.64
31/05/2022,246.49
31/05/2022,61.97
31/05/2022,83.08
31/05/2022,0.62
31/05/2022,"1,017.29"
31/05/2022,106
31/05/2022,661.55
01/06/2022,129.11
01/06/2022,96.51
01/06/2022,3.85
01/06/2022,80.08
01/06/2022,279.49
01/06/2022,7.68
01/06/2022,95.71
01/06/2022,473.08
01/06/2022,138.29
01/06/2022,20.23
01/06/2022,0.16
01/06/2022,673.28
01/06/2022,14.71
01/06/2022,211.5
01/06/2022,680.39
01/06/2022,186.25
01/06/2022,62.31
01/06/2022,7.88
01/06/2022,395.61
01/06/2022,1.69
01/06/2022,14.36
01/06/2022,45.94
01/06/2022,31.46
01/06/2022,91.81
01/06/2022,18.22
01/06/2022,335.38
01/06/2022,19.99
01/06/2022,60.9
01/06/2022,11
01/06/2022,235.26
01/06/2022,7.94
01/06/2022,459.88
01/06/2022,411.6
01/06/2022,294.4
01/06/2022,39.81
01/06/2022,510.29
01/06/2022,32.72
01/06/2022,334.56
01/06/2022,55.46
01/06/2022,175.9
01/06/2022,35.64
01/06/2022,553
01/06/2022,244.55
01/06/2022,50.16
01/06/2022,982.06
01/06/2022,126.16
01/06/2022,2.82
01/06/2022,187.67
01/06/2022,100
01/06/2022,"1,497.00"
01/06/2022,12.58
01/06/2022,258.23
01/06/2022,416.04
01/06/2022,18.49
02/06/2022,91.37
02/06/2022,6.1
02/06/2022,376.88
02/06/2022,6
02/06/2022,864.59
02/06/2022,5.45
02/06/2022,279.35
02/06/2022,283.46
02/06/2022,10.76
02/06/2022,68.91
02/06/2022,63.61
02/06/2022,155.91
02/06/2022,43.31
02/06/2022,20.06
02/06/2022,164.35
02/06/2022,16.19
02/06/2022,330.38
02/06/2022,"1,266.69"
02/06/2022,245.78
02/06/2022,21.61
02/06/2022,368.75
02/06/2022,"2,363.89"
02/06/2022,136.76
02/06/2022,19.87
02/06/2022,46.54
02/06/2022,34.54
02/06/2022,"3,424.27"
02/06/2022,254.91
02/06/2022,40.23
02/06/2022,2.11
02/06/2022,143.92
02/06/2022,67.25
02/06/2022,0.88
02/06/2022,10
02/06/2022,13.63
02/06/2022,"2,290.21"
02/06/2022,67.59
02/06/2022,6.71
02/06/2022,63.93
02/06/2022,0.88
02/06/2022,4.05
02/06/2022,56.89
02/06/2022,6.94
02/06/2022,60.04
02/06/2022,10.25
02/06/2022,87.74
02/06/2022,449.15
02/06/2022,960.65
02/06/2022,3.67
02/06/2022,11.19
02/06/2022,468.04
02/06/2022,14.4
02/06/2022,11.33
02/06/2022,0.06
03/06/2022,"1,367.93"
03/06/2022,0.09
03/06/2022,168.32
03/06/2022,9.59
03/06/2022,117.33
03/06/2022,5.16
03/06/2022,108.64
03/06/2022,80.53
03/06/2022,199.83
03/06/2022,371.19
03/06/2022,9.45
03/06/2022,69.31
03/06/2022,411.72
03/06/2022,30.44
03/06/2022,52.66
03/06/2022,104.84
03/06/2022,286.77
03/06/2022,464.6
03/06/2022,143.4
03/06/2022,376.26
03/06/2022,60.62
03/06/2022,38.54
03/06/2022,43.74
03/06/2022,61.53
03/06/2022,243.65
03/06/2022,611
03/06/2022,49.25
03/06/2022,111.32
03/06/2022,13.13
03/06/2022,6.44
03/06/2022,20.57
03/06/2022,35.24
03/06/2022,15.66
03/06/2022,"1,259.13"
03/06/2022,5.27
03/06/2022,217.76
03/06/2022,77.15
03/06/2022,307.44
03/06/2022,103.25
03/06/2022,68.2
03/06/2022,271.75
03/06/2022,0.06
03/06/2022,11.55
03/06/2022,242.22
03/06/2022,919.69
03/06/2022,430.52
03/06/2022,409.91
03/06/2022,215.84
03/06/2022,50.13
03/06/2022,815.91
03/06/2022,513.96
03/06/2022,87.7
03/06/2022,645.77
03/06/2022,932.47
04/06/2022,95.25
04/06/2022,3.55
04/06/2022,"1,270.54"
04/06/2022,449.02
04/06/2022,15.71
04/06/2022,73.88
04/06/2022,211.13
04/06/2022,176.58
04/06/2022,55
04/06/2022,269.37
04/06/2022,449.31
04/06/2022,599.09
04/06/2022,118.94
04/06/2022,0.33
04/06/2022,1.04
04/06/2022,17.79
04/06/2022,9.38
04/06/2022,134.08
04/06/2022,14.56
04/06/2022,33.69
04/06/2022,83.83
04/06/2022,210.93
04/06/2022,103.29
04/06/2022,83.26
04/06/2022,549.59
04/06/2022,9.38
04/06/2022,71.57
04/06/2022,12.4
04/06/2022,7.55
04/06/2022,590.52
04/06/2022,87.73
04/06/2022,135.38
04/06/2022,14.14
04/06/2022,12.51
04/06/2022,57.74
04/06/2022,"1,125.95"
04/06/2022,"1,114.61"
04/06/2022,15.03
04/06/2022,1.65
04/06/2022,168.37
04/06/2022,191.43
04/06/2022,30.96
04/06/2022,76.21
04/06/2022,"1,799.21"
04/06/2022,41.04
04/06/2022,6.5
04/06/2022,"1,318.24"
04/06/2022,469.8
04/06/2022,348.45
04/06/2022,"3,276.76"
04/06/2022,302.35
04/06/2022,"1,021.51"
04/06/2022,46.15
04/06/2022,27.43
04/06/2022,50.3
04/06/2022,153.72
04/06/2022,4.2
04/06/2022,78.68
04/06/2022,875.58
04/06/2022,133.17
04/06/2022,107.67
04/06/2022,996.33
04/06/2022,529.02
04/06/2022,"1,970.41"
04/06/2022,305.68
04/06/2022,457.31
04/06/2022,12.58
04/06/2022,"2,492.25"
04/06/2022,126.87
04/06/2022,320.95
04/06/2022,88.25
04/06/2022,369.54
04/06/2022,129.81
04/06/2022,106.37
04/06/2022,100.62
04/06/2022,"1,286.67"
04/06/2022,71.2
04/06/2022,705.01
04/06/2022,672.79
04/06/2022,276.71
04/06/2022,5.5
04/06/2022,4.14
04/06/2022,206.16
04/06/2022,48.92
04/06/2022,43.78
04/06/2022,685.96
